customer_id,online_order,list_price,order_status_Approved,order_status_Cancelled,brand_Giant Bicycles,brand_Norco Bicycles,brand_OHM Cycles,brand_Solex,brand_Trek Bicycles,brand_WeareA2B,product_line_Mountain,product_line_Road,product_line_Standard,product_line_Touring,offline_order,recency,top_customer
1603,4.0,5471.889999999999,4,0,1,0,1,0,1,1,0,2,2,0,0.0,865.5823481728935,0.0
1604,3.0,3311.7200000000003,3,0,0,0,0,0,3,0,0,2,1,0,0.0,941.5823481728935,0.0
1605,0.0,3871.88,3,0,1,1,0,0,0,1,0,1,2,0,3.0,1023.5823481728935,0.0
1606,2.0,6270.960000000001,5,0,1,1,0,1,1,1,1,1,3,0,3.0,884.5823481728935,0.0
1607,1.0,4898.71,5,0,1,0,1,1,1,1,0,0,5,0,4.0,843.5823481728935,0.0
1608,1.0,2811.51,3,0,2,0,0,0,1,0,0,1,2,0,2.0,854.5823481728935,0.0
1609,4.0,6259.92,5,0,1,0,1,2,0,1,0,1,3,1,1.0,903.5823481728935,0.0
1610,2.0,6734.610000000001,5,0,1,1,2,0,0,1,0,1,4,0,3.0,850.5823481728935,0.0
1611,7.0,13692.47,12,0,0,7,1,3,1,0,0,3,8,1,5.0,883.5823481728935,0.0
1612,2.0,3904.22,2,0,1,0,0,0,1,0,0,0,2,0,0.0,909.5823481728935,0.0
1613,3.0,6670.94,8,0,1,0,2,1,2,2,0,3,5,0,5.0,883.5823481728935,0.0
1614,4.0,5571.04,7,0,3,1,1,2,0,0,0,3,4,0,3.0,892.5823481728935,0.0
1615,3.0,8856.76,6,0,0,1,1,0,0,4,0,0,5,1,3.0,897.5823481728935,0.0
1616,1.0,10413.51,7,0,0,0,1,2,1,3,0,0,6,1,6.0,865.5823481728935,0.0
1617,2.0,5926.27,5,0,0,1,2,1,1,0,0,0,5,0,3.0,847.5823481728935,0.0
1618,1.0,2033.21,2,0,1,1,0,0,0,0,0,2,0,0,1.0,870.5823481728935,0.0
1619,5.0,11466.11,10,0,3,2,0,2,1,2,0,0,9,1,5.0,926.5823481728935,0.0
1620,2.0,2947.04,2,0,1,0,1,0,0,0,0,0,0,2,0.0,1058.5823481728935,0.0
1621,2.0,2804.08,5,0,0,2,0,1,1,1,0,2,3,0,3.0,924.5823481728935,0.0
1622,2.0,1952.29,3,0,1,0,0,0,1,1,0,0,2,1,1.0,889.5823481728935,0.0
1623,1.0,7686.06,6,0,1,1,1,1,0,2,0,0,6,0,5.0,844.5823481728935,0.0
1624,2.0,4424.39,6,0,0,2,1,1,1,1,1,2,3,0,4.0,845.5823481728935,0.0
1625,3.0,12809.369999999999,8,0,0,3,0,0,4,1,1,1,6,0,5.0,851.5823481728935,1.0
1626,1.0,1789.3799999999999,2,0,0,0,0,1,1,0,0,0,2,0,1.0,1097.5823481728935,0.0
1627,7.0,10051.579999999998,8,0,1,2,1,0,0,4,0,2,6,0,1.0,866.5823481728935,0.0
1628,0.0,3869.2699999999995,2,0,0,0,0,1,1,0,0,1,1,0,2.0,975.5823481728935,0.0
1629,3.0,8226.21,7,0,1,0,3,1,1,1,0,1,5,1,4.0,843.5823481728935,0.0
1630,2.0,3699.7799999999997,3,0,1,0,1,1,0,0,0,0,3,0,1.0,865.5823481728935,0.0
1631,2.0,5204.3,5,0,0,0,1,1,1,2,0,2,3,0,3.0,973.5823481728935,0.0
1632,2.0,2114.26,2,0,1,0,0,1,0,0,0,1,1,0,0.0,1123.5823481728935,0.0
1633,2.0,4623.68,3,0,0,0,0,2,1,0,0,1,2,0,1.0,859.5823481728935,0.0
1634,0.0,3683.93,4,0,1,0,0,2,1,0,0,2,2,0,4.0,871.5823481728935,0.0
1635,2.0,6745.709999999999,4,0,1,0,0,1,1,1,0,0,4,0,2.0,981.5823481728935,0.0
1636,1.0,6065.61,5,0,1,1,0,1,1,1,0,1,4,0,4.0,882.5823481728935,0.0
1637,4.0,7801.63,8,0,1,2,0,2,3,0,0,3,5,0,4.0,985.5823481728935,0.0
1638,3.0,5237.9,4,0,0,0,3,0,0,1,0,1,3,0,1.0,853.5823481728935,0.0
1639,1.0,7481.219999999999,6,0,1,0,2,1,1,1,0,1,4,1,5.0,872.5823481728935,0.0
1640,6.0,5455.04,7,0,2,2,0,0,1,2,1,2,4,0,1.0,904.5823481728935,0.0
1641,6.0,9474.24,9,0,1,2,3,2,0,1,0,3,5,1,3.0,905.5823481728935,0.0
1642,1.0,4353.22,5,0,0,4,0,1,0,0,0,1,4,0,4.0,926.5823481728935,0.0
1643,3.0,9571.34,8,0,1,2,0,3,1,1,0,0,7,1,5.0,880.5823481728935,0.0
1644,4.0,8493.64,7,0,1,0,2,1,2,1,0,3,4,0,3.0,864.5823481728935,0.0
1645,6.0,4521.05,7,0,0,1,3,2,1,0,0,1,6,0,1.0,932.5823481728935,0.0
1646,5.0,7426.27,7,0,0,1,1,3,1,1,0,1,6,0,2.0,868.5823481728935,0.0
1647,4.0,7932.61,7,0,1,2,0,1,1,2,0,1,6,0,3.0,1020.5823481728935,0.0
1648,3.0,4946.860000000001,4,0,2,0,2,0,0,0,0,0,4,0,1.0,855.5823481728935,0.0
1649,2.0,4375.29,2,1,2,0,0,0,0,1,0,1,2,0,1.0,913.5823481728935,0.0
1650,2.0,4358.9,5,0,1,1,0,1,0,2,0,2,2,1,3.0,852.5823481728935,0.0
1651,2.0,2070.12,5,0,1,1,0,2,0,1,0,1,4,0,3.0,939.5823481728935,0.0
1652,5.0,7230.450000000001,6,0,1,0,2,1,0,2,0,1,5,0,1.0,938.5823481728935,0.0
1653,3.0,5084.3,5,0,1,0,0,2,0,2,0,0,5,0,2.0,875.5823481728935,0.0
1654,3.0,4021.47,4,0,0,3,0,0,1,0,1,0,3,0,1.0,926.5823481728935,0.0
1655,2.0,3331.17,3,0,1,0,0,1,1,0,1,0,2,0,1.0,858.5823481728935,0.0
1656,5.0,8201.54,7,0,0,0,3,2,2,0,1,2,4,0,2.0,926.5823481728935,0.0
1657,4.0,5897.31,6,0,1,0,1,1,1,2,0,2,4,0,2.0,903.5823481728935,0.0
1658,2.0,3729.5499999999997,4,0,0,2,0,1,1,0,0,1,3,0,2.0,1122.5823481728935,0.0
1659,4.0,8004.330000000001,7,0,1,3,0,1,0,2,0,1,6,0,3.0,922.5823481728935,0.0
1660,4.0,4480.62,6,0,1,1,2,1,1,0,0,0,6,0,2.0,918.5823481728935,0.0
1661,3.0,8438.94,6,0,0,0,0,3,1,2,0,1,3,2,3.0,1060.5823481728935,0.0
1662,2.0,3125.38,5,0,1,0,1,0,2,1,0,2,3,0,3.0,904.5823481728935,0.0
1663,3.0,8093.37,6,0,1,2,1,1,0,1,0,0,5,1,3.0,855.5823481728935,0.0
1664,3.0,8460.32,7,0,1,0,1,4,0,1,0,2,5,0,4.0,884.5823481728935,0.0
1665,3.0,8205.05,8,0,2,2,1,2,0,1,0,1,7,0,5.0,910.5823481728935,0.0
1666,1.0,5256.49,4,0,1,0,1,0,1,1,0,0,3,1,3.0,920.5823481728935,0.0
1667,0.0,9549.75,7,0,2,1,1,3,0,0,0,0,7,0,7.0,918.5823481728935,0.0
1668,3.0,6878.43,6,0,1,0,3,2,0,0,0,0,4,2,3.0,846.5823481728935,0.0
1669,2.0,6940.13,6,0,2,1,0,0,1,2,0,2,4,0,4.0,901.5823481728935,0.0
1670,5.0,8855.960000000001,9,0,1,2,1,1,0,4,0,2,6,1,4.0,902.5823481728935,0.0
1671,1.0,3197.84,4,0,2,0,1,1,0,0,0,1,3,0,3.0,885.5823481728935,0.0
1672,7.0,14908.460000000001,13,0,3,2,1,4,0,3,0,3,10,0,6.0,884.5823481728935,0.0
1673,3.0,1318.28,3,0,0,0,1,1,0,1,0,0,3,0,0.0,975.5823481728935,0.0
1674,3.0,1043.6999999999998,5,0,1,0,2,1,1,0,0,2,3,0,2.0,890.5823481728935,0.0
1675,3.0,4572.34,4,0,0,0,1,3,0,0,0,0,4,0,1.0,943.5823481728935,0.0
1676,2.0,6881.579999999999,5,0,1,0,0,1,1,2,0,1,4,0,3.0,929.5823481728935,0.0
1677,4.0,8188.1799999999985,8,0,0,1,2,1,3,1,0,1,7,0,4.0,940.5823481728935,0.0
1678,3.0,8841.869999999999,9,0,4,0,1,2,1,1,0,0,8,1,6.0,910.5823481728935,0.0
1679,3.0,5682.89,4,0,1,0,0,0,1,2,0,0,3,1,1.0,978.5823481728935,0.0
1680,0.0,5001.21,3,0,1,0,0,1,1,0,0,2,1,0,3.0,954.5823481728935,0.0
1681,1.0,5956.62,5,0,0,1,0,0,1,3,0,2,2,1,4.0,860.5823481728935,0.0
1682,3.0,10071.44,6,0,0,0,1,3,1,1,0,0,5,1,3.0,924.5823481728935,0.0
1683,5.0,12412.95,9,0,3,2,0,0,3,1,0,3,6,0,4.0,924.5823481728935,0.0
1684,4.0,4309.7,6,0,0,3,2,1,0,0,1,2,3,0,2.0,858.5823481728935,0.0
1685,2.0,1818.98,2,0,1,1,0,0,0,0,0,1,1,0,0.0,867.5823481728935,0.0
1686,7.0,10098.74,10,0,3,2,2,2,0,1,0,3,7,0,3.0,920.5823481728935,0.0
1687,1.0,4032.17,4,0,0,1,1,0,1,1,0,2,2,0,3.0,852.5823481728935,0.0
1688,3.0,8917.130000000001,7,1,2,3,0,1,0,2,0,1,7,0,5.0,865.5823481728935,0.0
1689,3.0,7091.33,5,0,3,0,0,1,1,0,0,1,4,0,2.0,978.5823481728935,0.0
1690,6.0,8042.110000000001,9,0,2,1,2,1,2,1,0,1,8,0,3.0,858.5823481728935,0.0
1691,6.0,7630.41,8,0,0,2,2,2,1,1,0,3,4,1,2.0,844.5823481728935,0.0
1692,3.0,3763.0099999999998,5,0,0,0,1,2,2,0,0,1,4,0,2.0,969.5823481728935,0.0
1693,2.0,8716.14,7,0,3,0,0,0,1,3,0,0,7,0,5.0,917.5823481728935,0.0
1694,4.0,7616.629999999999,7,0,1,0,2,1,0,3,0,0,7,0,3.0,861.5823481728935,0.0
1695,2.0,7504.66,5,0,2,1,0,1,1,0,0,0,4,1,3.0,879.5823481728935,0.0
1696,7.0,12254.53,9,0,2,0,1,2,3,1,0,2,6,1,2.0,870.5823481728935,0.0
1697,2.0,6885.1500000000015,5,0,0,1,0,0,3,1,0,0,5,0,3.0,866.5823481728935,0.0
1698,6.0,9039.04,8,0,1,0,2,2,3,0,0,1,7,0,2.0,874.5823481728935,0.0
1699,5.0,8291.65,8,0,2,0,2,2,0,2,0,1,6,1,3.0,923.5823481728935,0.0
1700,5.0,5028.5,7,0,2,2,1,2,0,0,0,2,5,0,2.0,886.5823481728935,0.0
1701,3.0,3664.4100000000008,5,0,2,0,0,0,2,1,0,2,3,0,2.0,847.5823481728935,0.0
1702,3.0,5682.529999999999,7,0,0,3,0,4,0,0,0,2,5,0,4.0,856.5823481728935,0.0
1703,1.0,2468.1899999999996,4,0,1,1,0,2,0,0,0,1,3,0,3.0,845.5823481728935,0.0
1704,1.0,3009.57,2,0,0,1,1,0,0,0,0,0,2,0,1.0,961.5823481728935,0.0
1705,2.0,5029.5,4,0,0,0,2,0,1,1,0,1,3,0,2.0,857.5823481728935,0.0
1706,4.0,9107.39,8,0,1,1,2,1,2,1,0,2,6,0,4.0,844.5823481728935,1.0
1707,2.0,6986.84,9,0,1,2,2,1,2,1,0,3,6,0,7.0,859.5823481728935,0.0
1708,1.0,6112.640000000001,4,0,0,0,0,1,0,3,0,1,3,0,3.0,1100.5823481728935,0.0
1709,3.0,5390.71,5,0,2,0,1,1,0,1,0,1,4,0,2.0,846.5823481728935,0.0
1710,4.0,4067.4900000000002,4,0,0,1,0,0,1,2,0,2,2,0,0.0,922.5823481728935,0.0
1711,4.0,6222.56,7,0,2,0,0,2,1,2,0,1,5,1,3.0,883.5823481728935,0.0
1712,1.0,1953.53,2,0,1,1,0,0,0,0,0,1,1,0,1.0,1128.5823481728935,0.0
1713,3.0,9031.89,7,0,0,1,2,2,1,1,0,1,5,1,4.0,848.5823481728935,0.0
1714,1.0,5717.15,6,0,2,1,0,1,1,1,1,0,5,0,5.0,880.5823481728935,0.0
1715,1.0,2616.3199999999997,3,0,1,0,0,1,1,0,0,0,3,0,2.0,944.5823481728935,0.0
1716,1.0,2372.87,2,0,0,0,1,1,0,0,0,0,2,0,1.0,976.5823481728935,0.0
1717,1.0,3349.0299999999997,4,0,0,1,1,0,2,0,0,0,4,0,3.0,888.5823481728935,0.0
1718,3.0,4488.2,5,0,2,1,1,1,0,0,0,1,4,0,2.0,866.5823481728935,0.0
1719,2.0,5061.53,5,0,0,0,0,2,2,1,0,0,4,1,3.0,861.5823481728935,0.0
1720,2.0,5561.49,5,0,2,0,0,1,0,2,0,1,3,1,3.0,865.5823481728935,0.0
1721,5.0,8195.2,7,0,4,1,0,1,0,1,0,1,5,1,2.0,842.5823481728935,0.0
1722,5.0,12696.869999999997,9,0,1,2,1,3,0,2,0,1,7,1,4.0,846.5823481728935,1.0
1723,1.0,4943.21,5,0,0,0,1,3,1,0,0,2,3,0,4.0,859.5823481728935,0.0
1724,2.0,2074.23,4,0,3,0,0,1,0,0,0,0,4,0,2.0,945.5823481728935,0.0
1725,5.0,11020.22,7,1,1,1,1,3,1,1,1,2,4,1,3.0,902.5823481728935,0.0
1726,4.0,10471.32,6,2,3,2,0,1,0,2,0,2,5,1,4.0,851.5823481728935,0.0
1727,2.0,7397.04,7,0,2,1,1,1,1,1,0,2,4,1,5.0,913.5823481728935,0.0
1728,2.0,9185.8,7,0,0,1,2,2,1,1,0,2,5,0,5.0,887.5823481728935,0.0
1729,3.0,5273.49,7,0,0,2,1,3,1,0,0,1,6,0,4.0,900.5823481728935,0.0
1730,1.0,3121.3,3,0,0,0,0,0,1,2,0,2,1,0,2.0,862.5823481728935,0.0
1731,3.0,8015.92,11,0,1,3,1,4,2,0,1,3,6,1,8.0,885.5823481728935,0.0
1732,2.0,4804.96,5,0,1,2,0,1,0,1,0,0,5,0,3.0,939.5823481728935,0.0
1733,2.0,4933.33,5,0,0,1,1,2,1,0,0,1,4,0,3.0,895.5823481728935,0.0
1734,1.0,1998.5900000000001,2,0,0,0,1,0,0,1,0,0,2,0,1.0,867.5823481728935,0.0
1735,5.0,5022.08,5,0,0,0,1,2,0,2,0,0,5,0,0.0,907.5823481728935,0.0
1736,5.0,8725.86,6,0,3,0,1,2,0,0,0,1,4,1,1.0,896.5823481728935,0.0
1737,3.0,4477.58,3,0,0,0,0,0,2,1,0,0,2,1,0.0,887.5823481728935,0.0
1738,3.0,3395.26,5,0,0,1,0,3,1,0,0,2,3,0,2.0,863.5823481728935,0.0
1739,2.0,4215.17,4,0,2,1,0,0,0,1,0,1,2,1,2.0,879.5823481728935,0.0
1740,4.0,9327.380000000001,8,0,0,3,3,1,1,0,0,2,5,1,4.0,848.5823481728935,1.0
1741,2.0,5075.22,4,0,1,0,0,2,0,1,0,0,2,2,2.0,906.5823481728935,0.0
1742,5.0,7168.48,6,0,1,2,0,1,2,0,1,1,4,0,1.0,901.5823481728935,0.0
1743,3.0,8615.730000000001,7,0,3,0,0,2,2,0,0,1,6,0,4.0,928.5823481728935,0.0
1744,1.0,1889.09,3,0,1,0,1,1,0,0,0,1,2,0,2.0,951.5823481728935,0.0
1745,6.0,10025.74,12,0,1,3,1,3,1,3,0,2,10,0,6.0,847.5823481728935,1.0
1746,4.0,8448.210000000001,6,0,4,0,0,2,0,0,0,1,5,0,2.0,947.5823481728935,0.0
1747,0.0,2839.33,4,0,1,2,0,1,0,0,0,1,3,0,4.0,1032.5823481728935,0.0
1748,7.0,11012.260000000002,10,0,1,3,3,0,1,2,0,2,8,0,3.0,844.5823481728935,1.0
1749,1.0,3909.98,3,0,1,0,1,1,0,0,0,1,2,0,2.0,923.5823481728935,0.0
1750,3.0,7768.64,6,0,1,1,2,1,1,0,0,1,5,0,3.0,897.5823481728935,0.0
1751,3.0,3904.5699999999997,4,0,1,3,0,0,0,0,1,2,1,0,1.0,854.5823481728935,0.0
1752,5.0,5387.530000000001,7,0,0,1,2,2,2,0,0,1,6,0,2.0,870.5823481728935,0.0
1753,1.0,4242.64,4,0,0,1,1,1,0,1,0,1,2,1,3.0,869.5823481728935,0.0
1754,2.0,6904.570000000001,5,0,2,0,0,0,1,2,0,0,4,1,3.0,984.5823481728935,0.0
1755,4.0,6597.550000000001,6,0,2,0,1,1,1,1,0,0,5,1,2.0,890.5823481728935,0.0
1756,1.0,2636.84,3,0,0,0,0,2,0,1,0,0,2,1,2.0,904.5823481728935,0.0
1757,0.0,1228.07,1,0,0,0,0,0,0,1,0,0,1,0,1.0,1071.5823481728935,0.0
1758,3.0,4887.03,7,0,2,3,1,1,0,0,0,2,5,0,4.0,844.5823481728935,0.0
1759,3.0,5494.57,6,0,2,1,0,0,0,3,0,2,4,0,3.0,860.5823481728935,0.0
1760,4.0,8150.56,7,0,1,0,2,1,1,2,0,2,4,1,3.0,854.5823481728935,0.0
1761,3.0,5743.1,5,0,1,0,0,1,1,2,0,1,4,0,2.0,860.5823481728935,0.0
1762,4.0,12375.52,11,1,3,1,0,5,1,2,0,2,10,0,8.0,863.5823481728935,0.0
1763,5.0,7841.490000000001,7,0,1,1,0,3,2,0,0,0,7,0,2.0,851.5823481728935,0.0
1764,2.0,3350.14,4,0,1,0,1,2,0,0,0,1,3,0,2.0,844.5823481728935,0.0
1765,1.0,8083.15,6,0,1,1,0,1,1,2,0,0,5,1,5.0,888.5823481728935,0.0
1766,3.0,3464.7,5,0,0,0,2,1,2,0,1,0,4,0,2.0,1020.5823481728935,0.0
1767,5.0,5973.14,5,0,1,1,0,0,1,2,0,1,3,1,0.0,846.5823481728935,0.0
1768,2.0,2428.24,2,0,0,0,0,2,0,0,0,0,2,0,0.0,934.5823481728935,0.0
1769,3.0,5115.5,6,0,1,1,1,2,1,0,0,2,4,0,3.0,878.5823481728935,0.0
1770,3.0,8228.41,7,0,0,1,1,3,0,2,1,0,6,0,4.0,855.5823481728935,0.0
1771,5.0,7019.950000000001,5,1,1,1,1,2,1,0,0,2,4,0,1.0,881.5823481728935,0.0
1772,3.0,4467.889999999999,4,0,1,1,1,1,0,0,0,3,1,0,1.0,1010.5823481728935,0.0
1773,6.0,13096.0,11,0,2,2,1,4,1,1,0,1,8,2,5.0,850.5823481728935,1.0
1774,2.0,3792.41,4,0,1,1,1,0,1,0,0,1,3,0,2.0,939.5823481728935,0.0
1775,4.0,6171.379999999999,5,1,0,1,1,2,1,1,0,0,6,0,2.0,894.5823481728935,0.0
1776,2.0,7458.650000000001,7,0,1,0,2,2,1,1,0,1,6,0,5.0,876.5823481728935,0.0
1777,3.0,7648.4400000000005,7,0,1,1,1,1,1,2,0,1,6,0,4.0,912.5823481728935,0.0
1778,1.0,3040.4,2,0,1,0,1,0,0,0,0,0,2,0,1.0,1154.5823481728935,0.0
1779,2.0,8886.92,6,0,0,1,0,2,0,3,0,0,4,2,4.0,971.5823481728935,0.0
1780,2.0,4117.57,4,0,0,1,0,1,1,1,0,0,3,1,2.0,880.5823481728935,0.0
1781,3.0,3282.1799999999994,4,0,0,1,1,2,0,0,0,2,2,0,1.0,851.5823481728935,0.0
1782,4.0,8490.84,5,1,1,2,1,0,0,2,0,1,5,0,2.0,923.5823481728935,0.0
1783,7.0,11248.250000000002,12,0,2,1,1,3,2,3,0,3,8,1,5.0,891.5823481728935,0.0
1784,2.0,4486.610000000001,4,0,1,0,2,1,0,0,0,2,2,0,2.0,913.5823481728935,0.0
1785,3.0,5294.27,6,0,1,0,0,1,2,2,1,1,3,1,3.0,876.5823481728935,0.0
1786,0.0,1570.1,2,0,0,1,0,0,1,0,0,2,0,0,2.0,1016.5823481728935,0.0
1787,2.0,7519.39,6,0,1,1,0,2,0,2,0,1,4,1,4.0,842.5823481728935,0.0
1788,3.0,10584.150000000001,9,0,2,2,3,0,2,0,0,3,6,0,6.0,871.5823481728935,0.0
1789,2.0,3728.3,3,0,0,1,0,1,1,0,0,0,2,1,1.0,902.5823481728935,0.0
1790,3.0,4313.98,5,0,1,0,1,0,1,2,0,1,4,0,2.0,874.5823481728935,0.0
1791,2.0,7479.160000000001,6,0,1,0,2,0,1,2,1,2,3,0,4.0,959.5823481728935,0.0
1792,6.0,9395.760000000002,9,1,0,1,2,3,2,2,0,1,9,0,4.0,848.5823481728935,1.0
1793,3.0,7572.360000000001,6,0,0,0,1,2,0,3,0,0,5,1,3.0,902.5823481728935,0.0
1794,3.0,3869.4399999999996,5,0,0,0,2,1,0,2,0,2,3,0,2.0,843.5823481728935,0.0
1795,2.0,6133.57,6,0,2,2,0,0,1,1,1,2,2,1,4.0,845.5823481728935,0.0
1796,1.0,471.26,2,0,0,0,2,0,0,0,0,0,2,0,1.0,964.5823481728935,0.0
1797,5.0,10502.990000000002,11,0,1,1,3,1,3,2,0,3,8,0,6.0,896.5823481728935,0.0
1798,3.0,6605.389999999999,7,0,2,0,0,4,0,1,0,0,7,0,4.0,855.5823481728935,0.0
1799,1.0,4409.38,4,0,1,0,0,1,0,2,0,0,4,0,3.0,894.5823481728935,0.0
1800,3.0,5571.58,4,0,1,0,1,2,0,0,0,0,4,0,1.0,1013.5823481728935,0.0
1801,5.0,9112.94,8,0,0,1,2,2,1,2,0,3,2,3,3.0,907.5823481728935,0.0
1802,1.0,10435.94,8,0,1,0,0,3,4,0,0,3,5,0,7.0,855.5823481728935,1.0
1803,3.0,7116.289999999999,7,0,0,0,4,2,1,0,0,3,3,1,4.0,957.5823481728935,0.0
1804,2.0,4740.04,3,0,2,0,0,0,1,0,0,0,3,0,1.0,873.5823481728935,0.0
1805,3.0,2108.15,4,0,0,1,1,1,1,0,1,1,2,0,1.0,932.5823481728935,0.0
1806,2.0,8723.789999999999,8,0,2,0,1,2,2,1,0,2,6,0,6.0,879.5823481728935,0.0
1807,4.0,6829.25,6,0,2,1,0,0,1,2,0,2,3,1,2.0,902.5823481728935,0.0
1808,3.0,10837.15,7,0,0,0,0,4,2,1,0,1,5,1,4.0,918.5823481728935,0.0
1809,3.0,10150.57,6,0,3,1,1,0,1,0,0,0,6,0,3.0,869.5823481728935,0.0
1810,2.0,458.74,2,0,0,0,0,1,1,0,0,0,2,0,0.0,848.5823481728935,0.0
1811,4.0,10112.529999999999,8,0,0,2,1,0,2,3,0,1,6,1,4.0,874.5823481728935,0.0
1812,5.0,10631.38,10,0,2,2,2,2,1,1,0,5,5,0,5.0,864.5823481728935,0.0
1813,1.0,6307.179999999999,6,0,1,2,1,0,1,1,0,3,3,0,5.0,860.5823481728935,0.0
1814,3.0,4848.030000000001,6,0,1,1,2,2,0,0,1,1,3,1,3.0,893.5823481728935,0.0
1815,5.0,4235.58,5,0,2,1,0,0,1,1,0,1,4,0,0.0,853.5823481728935,0.0
1816,3.0,4929.82,4,1,0,0,1,1,2,1,0,1,4,0,2.0,922.5823481728935,0.0
1817,6.0,10054.070000000002,11,0,2,1,1,4,2,1,0,2,9,0,5.0,873.5823481728935,0.0
1818,3.0,8942.78,7,0,1,1,1,2,0,2,0,1,6,0,4.0,866.5823481728935,0.0
1819,0.0,2884.59,2,0,0,0,0,1,1,0,0,1,1,0,2.0,1094.5823481728935,0.0
1820,5.0,8429.29,9,0,0,1,4,2,1,1,0,4,4,1,4.0,877.5823481728935,0.0
1821,5.0,14387.589999999998,12,0,4,3,0,2,1,2,0,1,9,2,7.0,866.5823481728935,0.0
1822,3.0,3009.41,5,0,2,0,2,1,0,0,0,0,4,1,2.0,844.5823481728935,0.0
1823,3.0,6635.66,6,0,1,0,2,2,0,1,0,1,5,0,3.0,1003.5823481728935,0.0
1824,3.0,7059.410000000001,7,0,1,1,2,2,0,1,0,0,7,0,4.0,854.5823481728935,0.0
1825,3.0,6976.92,6,0,0,0,3,1,2,0,1,0,5,0,3.0,882.5823481728935,0.0
1826,3.0,6983.06,7,0,2,1,2,0,0,2,0,1,6,0,4.0,882.5823481728935,0.0
1827,2.0,6400.3099999999995,5,0,2,1,0,0,1,1,0,2,3,0,3.0,880.5823481728935,0.0
1828,1.0,2146.84,3,0,1,0,1,0,1,0,0,1,2,0,2.0,992.5823481728935,0.0
1829,1.0,2868.37,3,0,0,0,0,1,0,2,0,0,3,0,2.0,845.5823481728935,0.0
1830,0.0,8772.89,8,0,0,0,1,5,1,1,0,0,6,2,8.0,855.5823481728935,1.0
1831,2.0,6774.879999999999,8,0,0,2,2,3,0,1,0,1,7,0,6.0,1007.5823481728935,0.0
1832,4.0,9260.84,8,0,2,0,0,2,1,3,0,1,5,2,4.0,926.5823481728935,0.0
1833,3.0,4197.33,5,0,0,2,1,1,1,0,0,0,5,0,2.0,852.5823481728935,0.0
1834,2.0,6290.79,4,0,0,0,0,2,0,2,0,0,3,1,2.0,968.5823481728935,0.0
1835,3.0,5273.87,6,0,1,3,0,0,2,0,1,1,4,0,3.0,867.5823481728935,0.0
1836,1.0,2832.71,2,0,1,1,0,0,0,0,0,0,1,1,1.0,1008.5823481728935,0.0
1837,4.0,9763.42,7,0,0,2,0,0,2,3,0,4,3,0,3.0,877.5823481728935,0.0
1838,1.0,7121.110000000001,5,0,0,0,1,2,1,1,0,1,4,0,4.0,891.5823481728935,0.0
1839,2.0,5930.82,7,0,0,3,1,2,0,1,0,3,4,0,5.0,891.5823481728935,0.0
1840,3.0,6929.78,7,0,1,0,3,2,1,0,0,0,7,0,4.0,940.5823481728935,0.0
1841,2.0,5805.54,4,0,1,0,0,3,0,0,0,0,3,1,2.0,878.5823481728935,0.0
1842,2.0,6542.54,5,0,1,0,1,1,0,2,0,0,5,0,3.0,1053.5823481728935,0.0
1843,3.0,5065.639999999999,4,0,0,0,0,2,0,2,0,0,4,0,1.0,954.5823481728935,0.0
1844,1.0,9198.96,6,1,1,1,1,1,2,1,0,1,5,1,6.0,883.5823481728935,0.0
1845,2.0,9342.199999999999,7,0,1,1,1,0,1,3,0,2,5,0,5.0,863.5823481728935,0.0
1846,0.0,441.49,1,0,0,0,0,1,0,0,0,0,1,0,1.0,1175.5823481728935,0.0
1847,2.0,3921.92,3,0,1,0,1,0,1,0,0,1,2,0,1.0,874.5823481728935,0.0
1848,2.0,8432.48,6,0,1,1,0,1,2,1,0,1,5,0,4.0,884.5823481728935,0.0
1849,4.0,7069.030000000001,6,0,2,0,2,1,0,1,0,1,3,2,2.0,978.5823481728935,0.0
1850,4.0,7706.74,7,0,2,0,0,3,1,1,0,0,6,1,3.0,886.5823481728935,0.0
1851,1.0,2498.86,2,0,0,0,1,1,0,0,0,1,1,0,1.0,1127.5823481728935,0.0
1852,3.0,7030.61,4,1,0,2,0,2,1,0,0,1,4,0,2.0,939.5823481728935,0.0
1853,4.0,8957.8,9,0,1,1,1,2,2,2,0,4,5,0,5.0,868.5823481728935,0.0
1854,3.0,3384.5600000000004,3,0,1,0,0,1,0,1,0,1,2,0,0.0,842.5823481728935,0.0
1855,2.0,3648.1,4,0,0,1,0,2,0,1,0,1,3,0,2.0,864.5823481728935,0.0
1856,1.0,1134.63,2,0,0,1,0,0,0,1,0,0,2,0,1.0,969.5823481728935,0.0
1857,4.0,7891.879999999999,5,0,1,0,0,1,2,1,0,3,2,0,1.0,929.5823481728935,0.0
1858,6.0,12412.279999999999,8,0,1,1,1,2,0,3,0,1,7,0,2.0,863.5823481728935,0.0
1859,3.0,6599.45,5,0,0,2,0,2,1,0,0,3,2,0,2.0,918.5823481728935,0.0
1860,3.0,7424.780000000001,5,1,0,2,0,2,0,2,0,0,5,1,3.0,853.5823481728935,0.0
1861,2.0,7073.07,5,1,1,0,0,3,2,0,0,1,5,0,4.0,871.5823481728935,0.0
1862,5.0,6966.849999999999,7,0,1,3,0,3,0,0,0,0,7,0,2.0,916.5823481728935,0.0
1863,4.0,8915.48,6,0,0,1,3,0,1,1,0,2,4,0,2.0,866.5823481728935,0.0
